building,date,kBtu
Maryland Stadium Maintenance Building,2018-10-01T04:00:00.000Z,31573.11888733333
Maryland Stadium Maintenance Building,2018-11-01T04:00:00.000Z,67448.96675236366
Maryland Stadium Maintenance Building,2018-12-01T05:00:00.000Z,77040.06787060609
Maryland Stadium Maintenance Building,2019-01-01T05:00:00.000Z,110706.8785134901
Maryland Stadium Maintenance Building,2019-02-01T05:00:00.000Z,104907.3349462069
Maryland Stadium Maintenance Building,2019-03-01T05:00:00.000Z,89531.40937781245
Maryland Stadium Maintenance Building,2019-04-01T04:00:00.000Z,34284.47542251009
Maryland Stadium Maintenance Building,2019-05-01T04:00:00.000Z,10117.09756467742
Maryland Stadium Maintenance Building,2019-06-01T04:00:00.000Z,1512.8201677272734
Maryland Stadium Maintenance Building,2019-07-01T04:00:00.000Z,340.0702189393939
Maryland Stadium Maintenance Building,2019-08-01T04:00:00.000Z,1691.2623583333339
Gossett Football Team House,2014-10-01T04:00:00.000Z,1189162.6681218017
Gossett Football Team House,2014-11-01T04:00:00.000Z,1490065.667714703
Gossett Football Team House,2014-12-01T05:00:00.000Z,1550788.8383154206
Gossett Football Team House,2015-01-01T05:00:00.000Z,1831952.3527565987
Gossett Football Team House,2015-02-01T05:00:00.000Z,1942006.7957728046
Gossett Football Team House,2015-03-01T05:00:00.000Z,1792683.3623640202
Gossett Football Team House,2015-04-01T04:00:00.000Z,1332877.5355667893
Gossett Football Team House,2015-05-01T04:00:00.000Z,1636267.615557618
Gossett Football Team House,2015-06-01T04:00:00.000Z,1372765.5773427498
Gossett Football Team House,2015-07-01T04:00:00.000Z,1634214.5425208232
Gossett Football Team House,2015-08-01T04:00:00.000Z,1627105.0859693
Gossett Football Team House,2015-09-01T04:00:00.000Z,1281170.5882803688
Gossett Football Team House,2015-10-01T04:00:00.000Z,1386240.278946456
Gossett Football Team House,2015-11-01T04:00:00.000Z,1322536.87966492
Gossett Football Team House,2015-12-01T05:00:00.000Z,1285844.9223009099
Gossett Football Team House,2016-01-01T05:00:00.000Z,1730043.6852571757
Gossett Football Team House,2016-02-01T05:00:00.000Z,1573694.9483058676
Gossett Football Team House,2016-03-01T05:00:00.000Z,1318153.3074736516
Gossett Football Team House,2016-04-01T04:00:00.000Z,1127152.1853568482
Gossett Football Team House,2016-05-01T04:00:00.000Z,658079.7080107823
Gossett Football Team House,2016-06-01T04:00:00.000Z,898470.9133250953
Gossett Football Team House,2016-07-01T04:00:00.000Z,1177932.6937369183
Gossett Football Team House,2016-08-01T04:00:00.000Z,1260144.5839007548
Gossett Football Team House,2016-09-01T04:00:00.000Z,910635.5828615273
Gossett Football Team House,2016-10-01T04:00:00.000Z,731885.1815789477
Gossett Football Team House,2016-11-01T04:00:00.000Z,572723.4526305379
Gossett Football Team House,2016-12-01T05:00:00.000Z,508747.69846732996
Gossett Football Team House,2017-01-01T05:00:00.000Z,477401.64499581995
Gossett Football Team House,2017-02-01T05:00:00.000Z,543947.6795023888
Gossett Football Team House,2017-03-01T05:00:00.000Z,108927.52000701612
Gossett Football Team House,2017-04-01T04:00:00.000Z,59789.075832954535
Gossett Football Team House,2017-05-01T04:00:00.000Z,789330.1134663635
Gossett Football Team House,2017-06-01T04:00:00.000Z,425480.00835454545
Gossett Football Team House,2017-07-01T04:00:00.000Z,439033.3999149267
Gossett Football Team House,2017-08-01T04:00:00.000Z,537063.1342165222
Gossett Football Team House,2017-09-01T04:00:00.000Z,1167653.754334375
Gossett Football Team House,2017-10-01T04:00:00.000Z,963578.1012046875
Gossett Football Team House,2017-11-01T04:00:00.000Z,1589372.403832757
Gossett Football Team House,2017-12-01T05:00:00.000Z,1068926.832855
Gossett Football Team House,2018-01-01T05:00:00.000Z,628179.216035
Gossett Football Team House,2018-02-01T05:00:00.000Z,131602.87272766666
Gossett Football Team House,2018-03-01T05:00:00.000Z,1548163.9277942248
Gossett Football Team House,2018-04-01T04:00:00.000Z,1230099.8450861515
Gossett Football Team House,2018-05-01T04:00:00.000Z,784516.5966689655
Gossett Football Team House,2018-06-01T04:00:00.000Z,455021.18921749276
Gossett Football Team House,2018-07-01T04:00:00.000Z,433203.6858254769
Gossett Football Team House,2018-08-01T04:00:00.000Z,750790.6446832507
Gossett Football Team House,2018-09-01T04:00:00.000Z,800296.128965069
Gossett Football Team House,2018-10-01T04:00:00.000Z,631164.939534912
Gossett Football Team House,2018-11-01T04:00:00.000Z,1249366.161402199
Gossett Football Team House,2018-12-01T05:00:00.000Z,908444.3679018712
Gossett Football Team House,2019-01-01T05:00:00.000Z,121596.30248723093
Gossett Football Team House,2019-02-01T05:00:00.000Z,205171.64191034474
Gossett Football Team House,2019-03-01T05:00:00.000Z,163340.32732937494
Gossett Football Team House,2019-04-01T04:00:00.000Z,131878.45335352822
Gossett Football Team House,2019-05-01T04:00:00.000Z,77528.89703959675
Gossett Football Team House,2019-06-01T04:00:00.000Z,92197.5374429546
Gossett Football Team House,2019-07-01T04:00:00.000Z,71331.58403954543
Gossett Football Team House,2019-08-01T04:00:00.000Z,121335.99376499999
Gossett Football Team House,2019-09-01T04:00:00.000Z,0
Center For Young Children,2014-10-01T04:00:00.000Z,47690.5463734292
Center For Young Children,2014-11-01T04:00:00.000Z,105623.91502463064
Center For Young Children,2014-12-01T05:00:00.000Z,142805.13014435334
Center For Young Children,2015-01-01T05:00:00.000Z,210015.84625460795
Center For Young Children,2015-02-01T05:00:00.000Z,176141.51873560686
Center For Young Children,2015-03-01T05:00:00.000Z,167000.01833808416
Center For Young Children,2015-04-01T04:00:00.000Z,53011.27882397956
Center For Young Children,2015-05-01T04:00:00.000Z,32411.866281506514
Center For Young Children,2015-06-01T04:00:00.000Z,28473.216394330386
Center For Young Children,2015-07-01T04:00:00.000Z,34420.429126591815
Center For Young Children,2015-08-01T04:00:00.000Z,139611.83528686644
Center For Young Children,2015-09-01T04:00:00.000Z,35272.18937558032
Center For Young Children,2015-10-01T04:00:00.000Z,56134.921599653026
Center For Young Children,2015-11-01T04:00:00.000Z,85954.82033808678
Center For Young Children,2015-12-01T05:00:00.000Z,102349.9771044499
Center For Young Children,2016-01-01T05:00:00.000Z,199198.6637051424
Center For Young Children,2016-02-01T05:00:00.000Z,155246.80754110374
Center For Young Children,2016-03-01T05:00:00.000Z,95759.01119616577
Center For Young Children,2016-04-01T04:00:00.000Z,65903.0301565878
Center For Young Children,2016-05-01T04:00:00.000Z,46938.68661564618
Center For Young Children,2016-06-01T04:00:00.000Z,28619.782640723275
Center For Young Children,2016-07-01T04:00:00.000Z,35715.878971007754
Center For Young Children,2016-08-01T04:00:00.000Z,40503.49105010505
Center For Young Children,2016-09-01T04:00:00.000Z,35819.67878924501
Center For Young Children,2016-10-01T04:00:00.000Z,56357.306925260265
Center For Young Children,2016-11-01T04:00:00.000Z,100145.73743062817
Center For Young Children,2016-12-01T05:00:00.000Z,162881.32730603093
Center For Young Children,2017-01-01T05:00:00.000Z,143130.4612541249
Center For Young Children,2017-02-01T05:00:00.000Z,100732.77792028515
Center For Young Children,2017-03-01T05:00:00.000Z,71973.77055565357
Center For Young Children,2017-04-01T04:00:00.000Z,42781.029926065894
Center For Young Children,2017-05-01T04:00:00.000Z,73795.45670765467
Center For Young Children,2017-06-01T04:00:00.000Z,13096.310219558738
Center For Young Children,2017-07-01T04:00:00.000Z,3079.586383548386
Center For Young Children,2017-08-01T04:00:00.000Z,2831.8230324999986
Center For Young Children,2017-09-01T04:00:00.000Z,3974.049975000001
Center For Young Children,2017-10-01T04:00:00.000Z,12341.549664500002
Center For Young Children,2017-11-01T04:00:00.000Z,160690.8785839841
Center For Young Children,2017-12-01T05:00:00.000Z,125248.94070005878
Center For Young Children,2018-01-01T05:00:00.000Z,140405.5526979411
Center For Young Children,2018-02-01T05:00:00.000Z,81122.27380833337
Center For Young Children,2018-03-01T05:00:00.000Z,127668.03096149568
Center For Young Children,2018-04-01T04:00:00.000Z,68865.02635231015
Center For Young Children,2018-05-01T04:00:00.000Z,5671.7475765517265
Center For Young Children,2018-06-01T04:00:00.000Z,32652.840657198285
Center For Young Children,2018-07-01T04:00:00.000Z,5677.795908185481
Center For Young Children,2018-08-01T04:00:00.000Z,34680.73126714621
Center For Young Children,2018-09-01T04:00:00.000Z,34185.6888328042
Center For Young Children,2018-10-01T04:00:00.000Z,50879.60312625138
Center For Young Children,2018-11-01T04:00:00.000Z,106044.54529408997
Center For Young Children,2018-12-01T05:00:00.000Z,41725.42501594768
Center For Young Children,2019-01-01T05:00:00.000Z,144217.24797586203
Center For Young Children,2019-02-01T05:00:00.000Z,106422.83472413792
Center For Young Children,2019-03-01T05:00:00.000Z,95988.30331124997
Center For Young Children,2019-04-01T04:00:00.000Z,20956.320887137088
Center For Young Children,2019-05-01T04:00:00.000Z,8011.218501612903
Center For Young Children,2019-06-01T04:00:00.000Z,4086.03619090909
Center For Young Children,2019-07-01T04:00:00.000Z,4342.901192424241
Center For Young Children,2019-08-01T04:00:00.000Z,3382.5247166666677
Center For Young Children,2019-09-01T04:00:00.000Z,0
Neutral Buoyancy Research Facility,2014-10-01T04:00:00.000Z,54095.13596432988
Neutral Buoyancy Research Facility,2014-11-01T04:00:00.000Z,348937.89691205916
Neutral Buoyancy Research Facility,2014-12-01T05:00:00.000Z,548092.7463066955
Neutral Buoyancy Research Facility,2015-01-01T05:00:00.000Z,591961.5113999131
Neutral Buoyancy Research Facility,2015-02-01T05:00:00.000Z,581755.0967976761
Neutral Buoyancy Research Facility,2015-03-01T05:00:00.000Z,472974.2131808884
Neutral Buoyancy Research Facility,2015-04-01T04:00:00.000Z,268206.1400621118
Neutral Buoyancy Research Facility,2015-05-01T04:00:00.000Z,128417.74679149083
Neutral Buoyancy Research Facility,2015-06-01T04:00:00.000Z,87369.24949215999
Neutral Buoyancy Research Facility,2015-07-01T04:00:00.000Z,73435.09618233425
Neutral Buoyancy Research Facility,2015-08-01T04:00:00.000Z,94272.03087956227
Neutral Buoyancy Research Facility,2015-09-01T04:00:00.000Z,95207.95909834586
Neutral Buoyancy Research Facility,2015-10-01T04:00:00.000Z,137815.93332273906
Neutral Buoyancy Research Facility,2015-11-01T04:00:00.000Z,152411.9616531479
Neutral Buoyancy Research Facility,2015-12-01T05:00:00.000Z,332783.07728194
Neutral Buoyancy Research Facility,2016-01-01T05:00:00.000Z,645220.8134440833
Neutral Buoyancy Research Facility,2016-02-01T05:00:00.000Z,514373.947905317
Neutral Buoyancy Research Facility,2016-03-01T05:00:00.000Z,360394.6615644527
Neutral Buoyancy Research Facility,2016-04-01T04:00:00.000Z,309504.23128818924
Neutral Buoyancy Research Facility,2016-05-01T04:00:00.000Z,193513.23520668788
Neutral Buoyancy Research Facility,2016-06-01T04:00:00.000Z,60136.44732147656
Neutral Buoyancy Research Facility,2016-07-01T04:00:00.000Z,48687.83106522263
Neutral Buoyancy Research Facility,2016-08-01T04:00:00.000Z,48566.814066411
Neutral Buoyancy Research Facility,2016-09-01T04:00:00.000Z,80389.09052902921
Neutral Buoyancy Research Facility,2016-10-01T04:00:00.000Z,167296.61870046516
Neutral Buoyancy Research Facility,2016-11-01T04:00:00.000Z,188645.36615688045
Neutral Buoyancy Research Facility,2016-12-01T05:00:00.000Z,490888.7150005368
Neutral Buoyancy Research Facility,2017-01-01T05:00:00.000Z,507078.8627044808
Neutral Buoyancy Research Facility,2017-02-01T05:00:00.000Z,351960.6654392741
Neutral Buoyancy Research Facility,2017-03-01T05:00:00.000Z,393221.55057822564
Neutral Buoyancy Research Facility,2017-04-01T04:00:00.000Z,171167.4578213637
Neutral Buoyancy Research Facility,2017-05-01T04:00:00.000Z,131486.7489727273
Neutral Buoyancy Research Facility,2017-06-01T04:00:00.000Z,54805.08027272726
Neutral Buoyancy Research Facility,2017-07-01T04:00:00.000Z,44728.69145140763
Neutral Buoyancy Research Facility,2017-08-01T04:00:00.000Z,73981.53797583668
Neutral Buoyancy Research Facility,2017-09-01T04:00:00.000Z,100597.82637187495
Neutral Buoyancy Research Facility,2017-10-01T04:00:00.000Z,1217242.7862130622
Neutral Buoyancy Research Facility,2017-11-01T04:00:00.000Z,433842.0012599999
Neutral Buoyancy Research Facility,2017-12-01T05:00:00.000Z,477848.27956452937
Neutral Buoyancy Research Facility,2018-01-01T05:00:00.000Z,541065.0678055299
Neutral Buoyancy Research Facility,2018-02-01T05:00:00.000Z,373726.83145159757
Neutral Buoyancy Research Facility,2018-03-01T05:00:00.000Z,528714.5234458452
Neutral Buoyancy Research Facility,2018-04-01T04:00:00.000Z,413493.77514673705
Neutral Buoyancy Research Facility,2018-05-01T04:00:00.000Z,127378.54812350332
Neutral Buoyancy Research Facility,2018-06-01T04:00:00.000Z,216933.84087303723
Neutral Buoyancy Research Facility,2018-07-01T04:00:00.000Z,386985.46450952743
Neutral Buoyancy Research Facility,2018-08-01T04:00:00.000Z,66539.19135971332
Neutral Buoyancy Research Facility,2018-09-01T04:00:00.000Z,143357.2895263623
Neutral Buoyancy Research Facility,2018-10-01T04:00:00.000Z,268099.9197640254
Neutral Buoyancy Research Facility,2018-11-01T04:00:00.000Z,465245.4170261205
Neutral Buoyancy Research Facility,2018-12-01T05:00:00.000Z,473444.69845484867
Neutral Buoyancy Research Facility,2019-01-01T05:00:00.000Z,516846.6426596447
Neutral Buoyancy Research Facility,2019-02-01T05:00:00.000Z,343593.7235379309
Neutral Buoyancy Research Facility,2019-03-01T05:00:00.000Z,399857.22377781244
Neutral Buoyancy Research Facility,2019-04-01T04:00:00.000Z,231628.58922670363
Neutral Buoyancy Research Facility,2019-05-01T04:00:00.000Z,157944.39664298392
Neutral Buoyancy Research Facility,2019-06-01T04:00:00.000Z,85303.40631340908
Neutral Buoyancy Research Facility,2019-07-01T04:00:00.000Z,53933.71282175759
Neutral Buoyancy Research Facility,2019-08-01T04:00:00.000Z,145525.87766733326
Neutral Buoyancy Research Facility,2019-09-01T04:00:00.000Z,0
Neutral Buoyancy Research Facility,2019-10-01T04:00:00.000Z,0
Paint Branch Building,2014-10-01T04:00:00.000Z,57245.35866112376
Paint Branch Building,2014-11-01T04:00:00.000Z,60841.920807793846
Paint Branch Building,2014-12-01T05:00:00.000Z,59685.03612975197
Paint Branch Building,2015-01-01T05:00:00.000Z,67248.70058619411
Paint Branch Building,2015-02-01T05:00:00.000Z,68001.70798659428
Paint Branch Building,2015-03-01T05:00:00.000Z,73799.83868166289
Paint Branch Building,2015-04-01T04:00:00.000Z,65699.31639463657
Paint Branch Building,2015-05-01T04:00:00.000Z,69857.82131076322
Paint Branch Building,2015-06-01T04:00:00.000Z,90264.89312163515
Paint Branch Building,2015-07-01T04:00:00.000Z,58143.45548292584
Paint Branch Building,2016-02-01T05:00:00.000Z,31062.254866841373
Paint Branch Building,2016-03-01T05:00:00.000Z,42367.03307747061
Paint Branch Building,2016-04-01T04:00:00.000Z,38159.5094636894
Paint Branch Building,2016-05-01T04:00:00.000Z,38038.487691480914
Paint Branch Building,2016-06-01T04:00:00.000Z,58674.655760455134
Paint Branch Building,2016-07-01T04:00:00.000Z,73755.43550820314
Paint Branch Building,2016-08-01T04:00:00.000Z,89215.74758733326
Paint Branch Building,2016-09-01T04:00:00.000Z,82047.54101030824
Paint Branch Building,2016-10-01T04:00:00.000Z,85891.84110906892
Paint Branch Building,2016-11-01T04:00:00.000Z,98388.80984029772
Paint Branch Building,2016-12-01T05:00:00.000Z,113524.79558459797
Paint Branch Building,2017-01-01T05:00:00.000Z,118396.7651463925
Paint Branch Building,2017-02-01T05:00:00.000Z,104019.62513385827
Paint Branch Building,2017-03-01T05:00:00.000Z,106468.56792881456
Paint Branch Building,2017-04-01T04:00:00.000Z,90668.83939540901
Paint Branch Building,2017-05-01T04:00:00.000Z,88536.83917500301
Paint Branch Building,2017-06-01T04:00:00.000Z,81131.48223198319
Paint Branch Building,2017-07-01T04:00:00.000Z,96567.12649640931
Paint Branch Building,2017-08-01T04:00:00.000Z,122391.99710178222
Paint Branch Building,2017-09-01T04:00:00.000Z,41604.669450092435
Clarice Smith Performing Arts Center,2014-10-01T04:00:00.000Z,1355264.15781004
Clarice Smith Performing Arts Center,2014-11-01T04:00:00.000Z,1384534.1510879484
Clarice Smith Performing Arts Center,2014-12-01T05:00:00.000Z,1320428.5184308405
Clarice Smith Performing Arts Center,2015-01-01T05:00:00.000Z,1407284.04928747
Clarice Smith Performing Arts Center,2015-02-01T05:00:00.000Z,1369395.0013866136
Clarice Smith Performing Arts Center,2015-03-01T05:00:00.000Z,1396233.3586342097
Clarice Smith Performing Arts Center,2015-04-01T04:00:00.000Z,1385231.621972309
Clarice Smith Performing Arts Center,2015-05-01T04:00:00.000Z,1254075.8591841385
Clarice Smith Performing Arts Center,2015-06-01T04:00:00.000Z,1153292.353965342
Clarice Smith Performing Arts Center,2015-07-01T04:00:00.000Z,1137230.7902631615
Clarice Smith Performing Arts Center,2015-08-01T04:00:00.000Z,1106235.375300286
Clarice Smith Performing Arts Center,2015-09-01T04:00:00.000Z,1161675.9835352828
Clarice Smith Performing Arts Center,2015-10-01T04:00:00.000Z,1333865.2985133426
Clarice Smith Performing Arts Center,2015-11-01T04:00:00.000Z,1242188.9950031708
Clarice Smith Performing Arts Center,2015-12-01T05:00:00.000Z,1219478.4571202386
Clarice Smith Performing Arts Center,2016-01-01T05:00:00.000Z,1114035.913091401
Clarice Smith Performing Arts Center,2016-02-01T05:00:00.000Z,1285153.7260447326
Clarice Smith Performing Arts Center,2016-03-01T05:00:00.000Z,1165409.1565155415
Clarice Smith Performing Arts Center,2016-04-01T04:00:00.000Z,1281210.0494283745
Clarice Smith Performing Arts Center,2016-05-01T04:00:00.000Z,1209314.8317181629
Clarice Smith Performing Arts Center,2016-06-01T04:00:00.000Z,1118442.809831833
Clarice Smith Performing Arts Center,2016-07-01T04:00:00.000Z,1122887.0752071638
Clarice Smith Performing Arts Center,2016-08-01T04:00:00.000Z,1148865.7655919436
Clarice Smith Performing Arts Center,2016-09-01T04:00:00.000Z,1219820.8507823257
Clarice Smith Performing Arts Center,2016-10-01T04:00:00.000Z,1230447.8199988967
Clarice Smith Performing Arts Center,2016-11-01T04:00:00.000Z,1042131.4411447641
Clarice Smith Performing Arts Center,2016-12-01T05:00:00.000Z,362811.8927692091
Clarice Smith Performing Arts Center,2017-01-01T05:00:00.000Z,1129340.917315066
Clarice Smith Performing Arts Center,2017-02-01T05:00:00.000Z,841803.7329753354
Clarice Smith Performing Arts Center,2017-03-01T05:00:00.000Z,14293.047045589632
Clarice Smith Performing Arts Center,2017-04-01T04:00:00.000Z,1904589.7689797936
Clarice Smith Performing Arts Center,2017-05-01T04:00:00.000Z,1330941.246210987
Clarice Smith Performing Arts Center,2017-06-01T04:00:00.000Z,1165542.857064833
Clarice Smith Performing Arts Center,2017-07-01T04:00:00.000Z,1165244.3023381848
Clarice Smith Performing Arts Center,2017-08-01T04:00:00.000Z,1123432.301877194
Clarice Smith Performing Arts Center,2017-09-01T04:00:00.000Z,1038090.0775621466
Clarice Smith Performing Arts Center,2017-10-01T04:00:00.000Z,1120001.0363004245
Clarice Smith Performing Arts Center,2017-11-01T04:00:00.000Z,1094391.8190660127
Clarice Smith Performing Arts Center,2017-12-01T05:00:00.000Z,1208053.5146093338
Clarice Smith Performing Arts Center,2018-01-01T05:00:00.000Z,891451.6871851159
Clarice Smith Performing Arts Center,2018-02-01T05:00:00.000Z,561940.7254593341
Clarice Smith Performing Arts Center,2018-03-01T05:00:00.000Z,25604.50406062501
Clarice Smith Performing Arts Center,2018-04-01T04:00:00.000Z,29627.292384375018
Clarice Smith Performing Arts Center,2018-05-01T04:00:00.000Z,31781.0290071378
Clarice Smith Performing Arts Center,2018-06-01T04:00:00.000Z,1130776.9733481621
Clarice Smith Performing Arts Center,2018-07-01T04:00:00.000Z,834830.1442767655
Clarice Smith Performing Arts Center,2018-08-01T04:00:00.000Z,1201249.033279688
Clarice Smith Performing Arts Center,2018-09-01T04:00:00.000Z,1277161.0009424426
Clarice Smith Performing Arts Center,2018-10-01T04:00:00.000Z,431189.3604444704
Clarice Smith Performing Arts Center,2018-11-01T04:00:00.000Z,80794.86900279947
Clarice Smith Performing Arts Center,2018-12-01T05:00:00.000Z,1097263.0818727345
Clarice Smith Performing Arts Center,2019-01-01T05:00:00.000Z,64549.14586865207
Clarice Smith Performing Arts Center,2019-02-01T05:00:00.000Z,47105.980358620705
Clarice Smith Performing Arts Center,2019-03-01T05:00:00.000Z,39458.69211812499
Clarice Smith Performing Arts Center,2019-04-01T04:00:00.000Z,27136.033098971773
Clarice Smith Performing Arts Center,2019-05-01T04:00:00.000Z,23536.942450403236
Clarice Smith Performing Arts Center,2019-06-01T04:00:00.000Z,12561.055631590914
Clarice Smith Performing Arts Center,2019-07-01T04:00:00.000Z,11370.009190909095
Clarice Smith Performing Arts Center,2019-08-01T04:00:00.000Z,0
Clarice Smith Performing Arts Center,2019-09-01T04:00:00.000Z,0
Technology Advancement Program Building,2014-10-01T04:00:00.000Z,616220.218950497
Technology Advancement Program Building,2014-11-01T04:00:00.000Z,783259.5974623751
Technology Advancement Program Building,2014-12-01T05:00:00.000Z,893164.6134863745
Technology Advancement Program Building,2015-01-01T05:00:00.000Z,854256.170488163
Technology Advancement Program Building,2015-02-01T05:00:00.000Z,850756.988733163
Technology Advancement Program Building,2015-03-01T05:00:00.000Z,660895.8569380961
Technology Advancement Program Building,2015-04-01T04:00:00.000Z,366602.1930258577
Technology Advancement Program Building,2015-05-01T04:00:00.000Z,287214.42135621025
Technology Advancement Program Building,2015-06-01T04:00:00.000Z,283391.67962366564
Technology Advancement Program Building,2015-07-01T04:00:00.000Z,286957.38850474753
Technology Advancement Program Building,2015-08-01T04:00:00.000Z,285920.21220534237
Technology Advancement Program Building,2015-09-01T04:00:00.000Z,284818.2686448408
Technology Advancement Program Building,2015-10-01T04:00:00.000Z,351179.0210475296
Technology Advancement Program Building,2015-11-01T04:00:00.000Z,391360.4127169101
Technology Advancement Program Building,2015-12-01T05:00:00.000Z,464973.74143053207
Technology Advancement Program Building,2016-01-01T05:00:00.000Z,790142.0512645091
Technology Advancement Program Building,2016-02-01T05:00:00.000Z,662739.8712837155
Technology Advancement Program Building,2016-03-01T05:00:00.000Z,487507.6247931703
Technology Advancement Program Building,2016-04-01T04:00:00.000Z,382267.00145278545
Technology Advancement Program Building,2016-05-01T04:00:00.000Z,397638.3519223651
Technology Advancement Program Building,2016-06-01T04:00:00.000Z,277925.7788176752
Technology Advancement Program Building,2016-07-01T04:00:00.000Z,284225.81324088667
Technology Advancement Program Building,2016-08-01T04:00:00.000Z,294345.6950861986
Technology Advancement Program Building,2016-09-01T04:00:00.000Z,275491.7411465822
Technology Advancement Program Building,2016-10-01T04:00:00.000Z,306163.76841461606
Technology Advancement Program Building,2016-11-01T04:00:00.000Z,400162.4714742613
Technology Advancement Program Building,2016-12-01T05:00:00.000Z,587570.8868135675
Technology Advancement Program Building,2017-01-01T05:00:00.000Z,821261.0545053373
Technology Advancement Program Building,2017-02-01T05:00:00.000Z,745884.0227610155
Technology Advancement Program Building,2017-03-01T05:00:00.000Z,763833.2099681292
Technology Advancement Program Building,2017-04-01T04:00:00.000Z,727186.9518399369
Technology Advancement Program Building,2017-05-01T04:00:00.000Z,857314.299459377
Technology Advancement Program Building,2017-06-01T04:00:00.000Z,887899.2124279297
Technology Advancement Program Building,2017-07-01T04:00:00.000Z,975751.6386939735
Technology Advancement Program Building,2017-08-01T04:00:00.000Z,372059.78388566716
Technology Advancement Program Building,2017-09-01T04:00:00.000Z,359623.1204363638
Technology Advancement Program Building,2017-10-01T04:00:00.000Z,418260.93976850365
Technology Advancement Program Building,2017-11-01T04:00:00.000Z,530132.6430093753
Technology Advancement Program Building,2017-12-01T05:00:00.000Z,723778.4461867649
Technology Advancement Program Building,2018-01-01T05:00:00.000Z,1185546.4409932308
Technology Advancement Program Building,2018-02-01T05:00:00.000Z,804527.9732952724
Technology Advancement Program Building,2018-03-01T05:00:00.000Z,623766.3008820834
Technology Advancement Program Building,2018-04-01T04:00:00.000Z,441850.6224562499
Technology Advancement Program Building,2018-05-01T04:00:00.000Z,396570.71418275876
Technology Advancement Program Building,2018-06-01T04:00:00.000Z,384624.41054911626
Technology Advancement Program Building,2018-07-01T04:00:00.000Z,353348.49323135096
Technology Advancement Program Building,2018-08-01T04:00:00.000Z,354579.4288061289
Technology Advancement Program Building,2018-09-01T04:00:00.000Z,375481.20628064504
Technology Advancement Program Building,2018-10-01T04:00:00.000Z,453859.50164800003
Technology Advancement Program Building,2018-11-01T04:00:00.000Z,567889.2723207878
Technology Advancement Program Building,2018-12-01T05:00:00.000Z,610338.0337324239
Technology Advancement Program Building,2019-01-01T05:00:00.000Z,768446.5690474088
Technology Advancement Program Building,2019-02-01T05:00:00.000Z,614375.8876813793
Technology Advancement Program Building,2019-03-01T05:00:00.000Z,552464.8043468747
Technology Advancement Program Building,2019-04-01T04:00:00.000Z,288405.79244086705
Technology Advancement Program Building,2019-05-01T04:00:00.000Z,172294.34176225797
Technology Advancement Program Building,2019-06-01T04:00:00.000Z,162810.29981545464
Technology Advancement Program Building,2019-07-01T04:00:00.000Z,151493.42078054548
Technology Advancement Program Building,2019-08-01T04:00:00.000Z,132382.353054
Technology Advancement Program Building,2019-09-01T04:00:00.000Z,0
Kehoe Track At Ludwig Field,2014-10-01T04:00:00.000Z,36581.952608328014
Kehoe Track At Ludwig Field,2014-11-01T04:00:00.000Z,56607.92104152418
Kehoe Track At Ludwig Field,2014-12-01T05:00:00.000Z,44380.06109661474
Kehoe Track At Ludwig Field,2015-01-01T05:00:00.000Z,42374.13127334792
Kehoe Track At Ludwig Field,2015-02-01T05:00:00.000Z,41041.84009985423
Kehoe Track At Ludwig Field,2015-03-01T05:00:00.000Z,40854.63636129583
Kehoe Track At Ludwig Field,2015-04-01T04:00:00.000Z,25966.042965161167
Kehoe Track At Ludwig Field,2015-05-01T04:00:00.000Z,18948.359511197054
Kehoe Track At Ludwig Field,2015-06-01T04:00:00.000Z,14629.311577718672
Kehoe Track At Ludwig Field,2015-07-01T04:00:00.000Z,19945.305404989667
Kehoe Track At Ludwig Field,2015-08-01T04:00:00.000Z,26198.94210447004
Kehoe Track At Ludwig Field,2015-09-01T04:00:00.000Z,32272.253942924315
Kehoe Track At Ludwig Field,2015-10-01T04:00:00.000Z,31564.712253884703
Kehoe Track At Ludwig Field,2015-11-01T04:00:00.000Z,28179.81315958338
Kehoe Track At Ludwig Field,2015-12-01T05:00:00.000Z,24882.619753819243
Kehoe Track At Ludwig Field,2016-01-01T05:00:00.000Z,29507.19084912538
Kehoe Track At Ludwig Field,2016-02-01T05:00:00.000Z,28147.1384913048
Kehoe Track At Ludwig Field,2016-03-01T05:00:00.000Z,22102.584182534283
Kehoe Track At Ludwig Field,2016-04-01T04:00:00.000Z,23147.177222091526
Kehoe Track At Ludwig Field,2016-05-01T04:00:00.000Z,18774.422179308152
Kehoe Track At Ludwig Field,2016-06-01T04:00:00.000Z,11968.264209463177
Kehoe Track At Ludwig Field,2016-07-01T04:00:00.000Z,23469.697278474465
Kehoe Track At Ludwig Field,2016-08-01T04:00:00.000Z,33160.5801150298
Kehoe Track At Ludwig Field,2016-09-01T04:00:00.000Z,27545.48238142355
Kehoe Track At Ludwig Field,2016-10-01T04:00:00.000Z,34706.639566776255
Kehoe Track At Ludwig Field,2016-11-01T04:00:00.000Z,29342.350390945627
Kehoe Track At Ludwig Field,2016-12-01T05:00:00.000Z,35626.18035481639
Kehoe Track At Ludwig Field,2017-01-01T05:00:00.000Z,33912.10784528626
Kehoe Track At Ludwig Field,2017-02-01T05:00:00.000Z,22075.342262851605
Kehoe Track At Ludwig Field,2017-03-01T05:00:00.000Z,199.6102855379389
