building,date,lbs_c02
Mfri Breath Apparatus Training Bldg,2019-04-01T04:00:00.000Z,2578.5816594827565
Mfri Breath Apparatus Training Bldg,2019-05-01T04:00:00.000Z,973.3196975806459
Mfri Breath Apparatus Training Bldg,2019-06-01T04:00:00.000Z,227.58387096774194
Mfri Breath Apparatus Training Bldg,2019-07-01T04:00:00.000Z,72.97780645161298
Mfri Breath Apparatus Training Bldg,2019-08-01T04:00:00.000Z,12.168
Mfri Office/classroom Building,2014-10-01T04:00:00.000Z,98732.86027272727
Mfri Office/classroom Building,2014-11-01T04:00:00.000Z,104716.42624999999
Mfri Office/classroom Building,2014-12-01T05:00:00.000Z,117104.39076098902
Mfri Office/classroom Building,2015-01-01T05:00:00.000Z,294383.84691527823
Mfri Office/classroom Building,2015-02-01T05:00:00.000Z,194525.84080100543
Mfri Office/classroom Building,2015-03-01T05:00:00.000Z,111788.83830721004
Mfri Office/classroom Building,2015-04-01T04:00:00.000Z,94391.39071551726
Mfri Office/classroom Building,2015-05-01T04:00:00.000Z,83426.40566935485
Mfri Office/classroom Building,2015-06-01T04:00:00.000Z,67998.51939882699
Mfri Office/classroom Building,2015-07-01T04:00:00.000Z,75977.40618181817
Mfri Office/classroom Building,2015-08-01T04:00:00.000Z,82767.083
Mfri Office/classroom Building,2015-09-01T04:00:00.000Z,75516.75367741936
Mfri Office/classroom Building,2015-10-01T04:00:00.000Z,90490.81857689099
Mfri Office/classroom Building,2015-11-01T04:00:00.000Z,93493.71720023509
Mfri Office/classroom Building,2015-12-01T05:00:00.000Z,97481.62866310158
Mfri Office/classroom Building,2016-01-01T05:00:00.000Z,106435.78959663867
Mfri Office/classroom Building,2016-02-01T05:00:00.000Z,97801.86537662338
Mfri Office/classroom Building,2016-03-01T05:00:00.000Z,93441.87690909092
Mfri Office/classroom Building,2016-04-01T04:00:00.000Z,89638.11120689657
Mfri Office/classroom Building,2016-05-01T04:00:00.000Z,88048.9721479422
Mfri Office/classroom Building,2016-06-01T04:00:00.000Z,71016.73609970676
Mfri Office/classroom Building,2016-07-01T04:00:00.000Z,79360.69683116885
Mfri Office/classroom Building,2016-08-01T04:00:00.000Z,87417.69578915209
Mfri Office/classroom Building,2016-09-01T04:00:00.000Z,79489.15076525908
Mfri Office/classroom Building,2016-10-01T04:00:00.000Z,83816.04253918494
Mfri Office/classroom Building,2016-11-01T04:00:00.000Z,83595.03362068968
Mfri Office/classroom Building,2016-12-01T05:00:00.000Z,123378.45642857142
Mfri Office/classroom Building,2017-01-01T05:00:00.000Z,96908.73276497697
Mfri Office/classroom Building,2017-02-01T05:00:00.000Z,72152.82536310189
Mfri Office/classroom Building,2017-03-01T05:00:00.000Z,106324.67294334977
Mfri Office/classroom Building,2017-04-01T04:00:00.000Z,77786.50784482759
Mfri Office/classroom Building,2017-05-01T04:00:00.000Z,74259.8199676724
Mfri Office/classroom Building,2017-06-01T04:00:00.000Z,71199.78065524195
Mfri Office/classroom Building,2017-07-01T04:00:00.000Z,77307.96023041473
Mfri Office/classroom Building,2017-08-01T04:00:00.000Z,78418.71458931963
Mfri Office/classroom Building,2017-09-01T04:00:00.000Z,76630.80332582422
Mfri Office/classroom Building,2017-10-01T04:00:00.000Z,79165.01327379624
Mfri Office/classroom Building,2017-11-01T04:00:00.000Z,93457.79341935483
Mfri Office/classroom Building,2017-12-01T05:00:00.000Z,115675.76753058957
Mfri Office/classroom Building,2018-01-01T05:00:00.000Z,113138.71124270023
Mfri Office/classroom Building,2018-02-01T05:00:00.000Z,839763.6310769412
Mfri Office/classroom Building,2018-03-01T05:00:00.000Z,338271.8795046081
Mfri Office/classroom Building,2018-04-01T04:00:00.000Z,97676.05748957177
Mfri Office/classroom Building,2018-05-01T04:00:00.000Z,77496.53326311646
Mfri Office/classroom Building,2018-06-01T04:00:00.000Z,72783.8112318548
Mfri Office/classroom Building,2018-07-01T04:00:00.000Z,69409.94443052133
Mfri Office/classroom Building,2018-08-01T04:00:00.000Z,77650.81355061411
Mfri Office/classroom Building,2018-09-01T04:00:00.000Z,57283.5005697525
Mfri Office/classroom Building,2018-10-01T04:00:00.000Z,72745.2352065045
Mfri Office/classroom Building,2018-11-01T04:00:00.000Z,92605.06587096775
Mfri Office/classroom Building,2018-12-01T05:00:00.000Z,97548.71166330646
Mfri Office/classroom Building,2019-01-01T05:00:00.000Z,100652.78833669351
Mfri Office/classroom Building,2019-02-01T05:00:00.000Z,87891.81605831873
Mfri Office/classroom Building,2019-03-01T05:00:00.000Z,86360.17544334976
Mfri Office/classroom Building,2019-04-01T04:00:00.000Z,65081.332849137914
Mfri Office/classroom Building,2019-05-01T04:00:00.000Z,46788.11833736559
Mfri Office/classroom Building,2019-06-01T04:00:00.000Z,39731.99023730071
Mfri Office/classroom Building,2019-07-01T04:00:00.000Z,49499.7522378337
Mfri Office/classroom Building,2019-08-01T04:00:00.000Z,17136.9980625
Mfri Office/classroom Building,2019-09-01T04:00:00.000Z,0
Leonardtown Office Building,2014-10-01T04:00:00.000Z,8502.947222857143
Leonardtown Office Building,2014-11-01T04:00:00.000Z,13662.516342857143
Leonardtown Office Building,2014-12-01T05:00:00.000Z,16444.30916571428
Leonardtown Office Building,2015-01-01T05:00:00.000Z,17394.36678857142
Leonardtown Office Building,2015-02-01T05:00:00.000Z,18641.97488727272
Leonardtown Office Building,2015-03-01T05:00:00.000Z,14587.615482382447
Leonardtown Office Building,2015-04-01T04:00:00.000Z,8490.196990344832
Leonardtown Office Building,2015-05-01T04:00:00.000Z,7094.15249032258
Leonardtown Office Building,2015-06-01T04:00:00.000Z,6524.315222404693
Leonardtown Office Building,2015-07-01T04:00:00.000Z,6190.595127272728
Leonardtown Office Building,2015-08-01T04:00:00.000Z,5756.420640000003
Leonardtown Office Building,2015-09-01T04:00:00.000Z,5296.767011612905
Leonardtown Office Building,2015-10-01T04:00:00.000Z,6984.877960887099
Leonardtown Office Building,2015-11-01T04:00:00.000Z,7916.778649343438
Leonardtown Office Building,2015-12-01T05:00:00.000Z,11088.455434724081
Leonardtown Office Building,2016-01-01T05:00:00.000Z,14518.700241678094
Leonardtown Office Building,2016-02-01T05:00:00.000Z,14681.98882946001
Leonardtown Office Building,2016-03-01T05:00:00.000Z,10277.204558700832
Leonardtown Office Building,2016-04-01T04:00:00.000Z,7514.99528133547
Leonardtown Office Building,2016-05-01T04:00:00.000Z,6625.343358422933
Leonardtown Office Building,2016-06-01T04:00:00.000Z,6175.967411208852
Leonardtown Office Building,2016-07-01T04:00:00.000Z,6181.45558520691
Leonardtown Office Building,2016-08-01T04:00:00.000Z,7167.579111762789
Leonardtown Office Building,2016-09-01T04:00:00.000Z,5178.231295093803
Leonardtown Office Building,2016-10-01T04:00:00.000Z,5769.203256673887
Leonardtown Office Building,2016-11-01T04:00:00.000Z,9201.195623729229
Leonardtown Office Building,2016-12-01T05:00:00.000Z,16583.61972349299
Leonardtown Office Building,2017-01-01T05:00:00.000Z,15688.491544117653
Leonardtown Office Building,2017-02-01T05:00:00.000Z,10702.139401260501
Leonardtown Office Building,2017-03-01T05:00:00.000Z,10338.824599640302
Leonardtown Office Building,2017-04-01T04:00:00.000Z,3454.0148275862084
Leonardtown Office Building,2017-05-01T04:00:00.000Z,3260.4445474137933
Leonardtown Office Building,2017-06-01T04:00:00.000Z,5767.901046836234
Leonardtown Office Building,2017-07-01T04:00:00.000Z,6755.685944995864
Leonardtown Office Building,2017-08-01T04:00:00.000Z,6128.668051533482
Leonardtown Office Building,2017-09-01T04:00:00.000Z,5778.278266584527
Leonardtown Office Building,2017-10-01T04:00:00.000Z,5610.019843172306
Leonardtown Office Building,2017-11-01T04:00:00.000Z,9821.734287003166
Leonardtown Office Building,2017-12-01T05:00:00.000Z,17316.292569222074
Leonardtown Office Building,2018-01-01T05:00:00.000Z,16698.076460999993
Leonardtown Office Building,2018-02-01T05:00:00.000Z,19363.866021285707
Leonardtown Office Building,2018-03-01T05:00:00.000Z,15808.690683423953
Leonardtown Office Building,2018-04-01T04:00:00.000Z,10126.849841290317
Leonardtown Office Building,2018-05-01T04:00:00.000Z,3099.446429610186
Leonardtown Office Building,2018-06-01T04:00:00.000Z,10251.74665443019
Leonardtown Office Building,2018-07-01T04:00:00.000Z,16513.182276057676
Leonardtown Office Building,2018-08-01T04:00:00.000Z,4978.982953644982
Leonardtown Office Building,2018-09-01T04:00:00.000Z,4003.409721679683
Leonardtown Office Building,2018-10-01T04:00:00.000Z,6072.3908716397855
Leonardtown Office Building,2018-11-01T04:00:00.000Z,10008.587218908315
Leonardtown Office Building,2018-12-01T05:00:00.000Z,16765.107397299114
Leonardtown Office Building,2019-01-01T05:00:00.000Z,19371.749137152794
Leonardtown Office Building,2019-02-01T05:00:00.000Z,12975.463638613302
Leonardtown Office Building,2019-03-01T05:00:00.000Z,8427.464786022163
Leonardtown Office Building,2019-04-01T04:00:00.000Z,6443.631196120692
Leonardtown Office Building,2019-05-01T04:00:00.000Z,6281.730619959678
Leonardtown Office Building,2019-06-01T04:00:00.000Z,6009.45573840726
Leonardtown Office Building,2019-07-01T04:00:00.000Z,6455.756938508065
Leonardtown Office Building,2019-08-01T04:00:00.000Z,5048.4063125
Leonardtown Office Building,2019-09-01T04:00:00.000Z,3806.0790625000004
Leonardtown Office Building,2019-10-01T04:00:00.000Z,204.15765625
Regents Drive Parking Garage,2014-10-01T04:00:00.000Z,32730.872960000004
Regents Drive Parking Garage,2014-11-01T04:00:00.000Z,31090.578240000006
Regents Drive Parking Garage,2014-12-01T05:00:00.000Z,31986.017280000015
Regents Drive Parking Garage,2015-01-01T05:00:00.000Z,34049.09951999999
Regents Drive Parking Garage,2015-02-01T05:00:00.000Z,32925.211200000005
Regents Drive Parking Garage,2015-03-01T05:00:00.000Z,35358.5328
Regents Drive Parking Garage,2015-04-01T04:00:00.000Z,29546.842600000007
Regents Drive Parking Garage,2015-05-01T04:00:00.000Z,34536.3264
Regents Drive Parking Garage,2015-06-01T04:00:00.000Z,34916.4
Regents Drive Parking Garage,2015-07-01T04:00:00.000Z,37776.51720000001
Regents Drive Parking Garage,2015-08-01T04:00:00.000Z,35669.98152000001
Regents Drive Parking Garage,2015-09-01T04:00:00.000Z,35031.49056
Regents Drive Parking Garage,2015-10-01T04:00:00.000Z,32349.300480000013
Regents Drive Parking Garage,2015-11-01T04:00:00.000Z,32460.26976
Regents Drive Parking Garage,2015-12-01T05:00:00.000Z,32221.846079999978
Regents Drive Parking Garage,2016-01-01T05:00:00.000Z,29385.336960000008
Regents Drive Parking Garage,2016-02-01T05:00:00.000Z,29437.081920000008
Regents Drive Parking Garage,2016-03-01T05:00:00.000Z,30441.605760000002
Regents Drive Parking Garage,2016-04-01T04:00:00.000Z,29138.060159999997
Regents Drive Parking Garage,2016-05-01T04:00:00.000Z,30361.06351058824
Regents Drive Parking Garage,2016-06-01T04:00:00.000Z,29399.264809411758
Regents Drive Parking Garage,2016-07-01T04:00:00.000Z,32192.386560000006
Regents Drive Parking Garage,2016-08-01T04:00:00.000Z,32648.780160000006
Regents Drive Parking Garage,2016-09-01T04:00:00.000Z,30936.701197241382
Regents Drive Parking Garage,2016-10-01T04:00:00.000Z,30845.29064275862
Regents Drive Parking Garage,2016-11-01T04:00:00.000Z,30148.893298064522
Regents Drive Parking Garage,2016-12-01T05:00:00.000Z,30256.76038193549
Regents Drive Parking Garage,2017-01-01T05:00:00.000Z,33290.57882446231
Regents Drive Parking Garage,2017-02-01T05:00:00.000Z,30278.981244659597
Regents Drive Parking Garage,2017-03-01T05:00:00.000Z,186.37135714443667
Regents Drive Parking Garage,2017-04-01T04:00:00.000Z,32822.404392866134
Regents Drive Parking Garage,2017-05-01T04:00:00.000Z,51351.444256859715
Regents Drive Parking Garage,2017-06-01T04:00:00.000Z,27503.29
Regents Drive Parking Garage,2017-07-01T04:00:00.000Z,26956.79
Regents Drive Parking Garage,2017-08-01T04:00:00.000Z,33041.08125
Regents Drive Parking Garage,2017-09-01T04:00:00.000Z,0
Regents Drive Parking Garage,2017-10-01T04:00:00.000Z,0
Regents Drive Parking Garage,2017-11-01T04:00:00.000Z,77648.71
Regents Drive Parking Garage,2017-12-01T05:00:00.000Z,25021.83
Regents Drive Parking Garage,2018-01-01T05:00:00.000Z,11136.890000000001
Regents Drive Parking Garage,2018-02-01T05:00:00.000Z,0
Regents Drive Parking Garage,2018-03-01T05:00:00.000Z,24427.072921482224
Regents Drive Parking Garage,2018-04-01T04:00:00.000Z,22529.24373406103
Regents Drive Parking Garage,2018-05-01T04:00:00.000Z,28214.4875862069
Regents Drive Parking Garage,2018-06-01T04:00:00.000Z,57.61241379310344
Regents Drive Parking Garage,2018-07-01T04:00:00.000Z,1.17
Regents Drive Parking Garage,2018-08-01T04:00:00.000Z,28060.13484848491
Regents Drive Parking Garage,2018-09-01T04:00:00.000Z,28360.39814814815
Regents Drive Parking Garage,2018-10-01T04:00:00.000Z,27041.421152817496
Regents Drive Parking Garage,2018-11-01T04:00:00.000Z,27350.604217552886
Regents Drive Parking Garage,2018-12-01T05:00:00.000Z,28384.285622895604
Regents Drive Parking Garage,2019-01-01T05:00:00.000Z,0
Regents Drive Parking Garage,2019-02-01T05:00:00.000Z,0
Regents Drive Parking Garage,2019-03-01T05:00:00.000Z,0
Regents Drive Parking Garage,2019-04-01T04:00:00.000Z,1.5474193548387094
Regents Drive Parking Garage,2019-05-01T04:00:00.000Z,46.4225806451613
Regents Drive Parking Garage,2019-06-01T04:00:00.000Z,0
Regents Drive Parking Garage,2019-07-01T04:00:00.000Z,0
Regents Drive Parking Garage,2019-08-01T04:00:00.000Z,0
Regents Drive Parking Garage,2019-09-01T04:00:00.000Z,0
Stadium Drive Parking Garage,2014-10-01T04:00:00.000Z,22393.707052610356
Stadium Drive Parking Garage,2014-11-01T04:00:00.000Z,21028.150101783456
Stadium Drive Parking Garage,2014-12-01T05:00:00.000Z,24500.42130000001
Stadium Drive Parking Garage,2015-01-01T05:00:00.000Z,22586.8139
Stadium Drive Parking Garage,2015-02-01T05:00:00.000Z,22890.35232000001
Stadium Drive Parking Garage,2015-03-01T05:00:00.000Z,24514.422839999996
Stadium Drive Parking Garage,2015-04-01T04:00:00.000Z,21344.68152
Stadium Drive Parking Garage,2015-05-01T04:00:00.000Z,18837.626760000006
Stadium Drive Parking Garage,2015-06-01T04:00:00.000Z,17487.587440000003
Stadium Drive Parking Garage,2015-07-01T04:00:00.000Z,17993.317680000004
Stadium Drive Parking Garage,2015-08-01T04:00:00.000Z,18781.359840000005
Stadium Drive Parking Garage,2015-09-01T04:00:00.000Z,19441.775879999997
Stadium Drive Parking Garage,2015-10-01T04:00:00.000Z,21901.1688
Stadium Drive Parking Garage,2015-11-01T04:00:00.000Z,22689.30636000001
Stadium Drive Parking Garage,2015-12-01T05:00:00.000Z,24828.555959999994
Stadium Drive Parking Garage,2016-01-01T05:00:00.000Z,26945.214840000004
Stadium Drive Parking Garage,2016-02-01T05:00:00.000Z,25435.528920000008
Stadium Drive Parking Garage,2016-03-01T05:00:00.000Z,23988.381939999992
Stadium Drive Parking Garage,2016-04-01T04:00:00.000Z,22478.03352
Stadium Drive Parking Garage,2016-05-01T04:00:00.000Z,19701.18756
Stadium Drive Parking Garage,2016-06-01T04:00:00.000Z,17596.892519999998
Stadium Drive Parking Garage,2016-07-01T04:00:00.000Z,18347.95763999999
Stadium Drive Parking Garage,2016-08-01T04:00:00.000Z,19267.25111999999
Stadium Drive Parking Garage,2016-09-01T04:00:00.000Z,19856.61323999999
Stadium Drive Parking Garage,2016-10-01T04:00:00.000Z,21864.668760000004
Stadium Drive Parking Garage,2016-11-01T04:00:00.000Z,21863.422200000005
Stadium Drive Parking Garage,2016-12-01T05:00:00.000Z,26059.47248
Stadium Drive Parking Garage,2017-01-01T05:00:00.000Z,25584.849306317286
Stadium Drive Parking Garage,2017-02-01T05:00:00.000Z,21443.78292612327
Stadium Drive Parking Garage,2017-03-01T05:00:00.000Z,195.84824999995064
Stadium Drive Parking Garage,2017-04-01T04:00:00.000Z,20579.197335941833
Stadium Drive Parking Garage,2017-05-01T04:00:00.000Z,22919.827385636887
Stadium Drive Parking Garage,2017-06-01T04:00:00.000Z,17426.33375
Stadium Drive Parking Garage,2017-07-01T04:00:00.000Z,17124.3
Stadium Drive Parking Garage,2017-08-01T04:00:00.000Z,16323.8675
Stadium Drive Parking Garage,2017-09-01T04:00:00.000Z,23053.41
Stadium Drive Parking Garage,2017-10-01T04:00:00.000Z,3021.1325
Stadium Drive Parking Garage,2017-11-01T04:00:00.000Z,0
Stadium Drive Parking Garage,2017-12-01T05:00:00.000Z,0
Stadium Drive Parking Garage,2018-01-01T05:00:00.000Z,0
Stadium Drive Parking Garage,2018-02-01T05:00:00.000Z,0
Stadium Drive Parking Garage,2018-03-01T05:00:00.000Z,24149.620017835743
Stadium Drive Parking Garage,2018-04-01T04:00:00.000Z,18953.958365900795
Stadium Drive Parking Garage,2018-05-01T04:00:00.000Z,15936.570000000002
Stadium Drive Parking Garage,2018-06-01T04:00:00.000Z,5472.18375
Stadium Drive Parking Garage,2018-07-01T04:00:00.000Z,0
Stadium Drive Parking Garage,2018-08-01T04:00:00.000Z,17201.31729797978
Stadium Drive Parking Garage,2018-09-01T04:00:00.000Z,17862.63580246917
Stadium Drive Parking Garage,2018-10-01T04:00:00.000Z,21136.9251026036
Stadium Drive Parking Garage,2018-11-01T04:00:00.000Z,21790.484253657385
Stadium Drive Parking Garage,2018-12-01T05:00:00.000Z,26730.23136904762
Stadium Drive Parking Garage,2019-01-01T05:00:00.000Z,0
Stadium Drive Parking Garage,2019-02-01T05:00:00.000Z,0
Stadium Drive Parking Garage,2019-03-01T05:00:00.000Z,0
Stadium Drive Parking Garage,2019-04-01T04:00:00.000Z,0
Stadium Drive Parking Garage,2019-05-01T04:00:00.000Z,0
Stadium Drive Parking Garage,2019-06-01T04:00:00.000Z,0
Stadium Drive Parking Garage,2019-07-01T04:00:00.000Z,0
Stadium Drive Parking Garage,2019-08-01T04:00:00.000Z,0
Stadium Drive Parking Garage,2019-09-01T04:00:00.000Z,0
Astronomy Lecture Building,2014-10-01T04:00:00.000Z,0
Astronomy Lecture Building,2014-11-01T04:00:00.000Z,0
Astronomy Lecture Building,2014-12-01T05:00:00.000Z,0
Astronomy Lecture Building,2015-01-01T05:00:00.000Z,0
Astronomy Lecture Building,2015-02-01T05:00:00.000Z,0
Astronomy Lecture Building,2015-03-01T05:00:00.000Z,0
Astronomy Lecture Building,2015-04-01T04:00:00.000Z,0
Astronomy Lecture Building,2015-05-01T04:00:00.000Z,0
Astronomy Lecture Building,2015-06-01T04:00:00.000Z,0
Astronomy Lecture Building,2015-07-01T04:00:00.000Z,0
Astronomy Lecture Building,2015-08-01T04:00:00.000Z,0
Astronomy Lecture Building,2015-09-01T04:00:00.000Z,0
Astronomy Lecture Building,2015-10-01T04:00:00.000Z,0
Astronomy Lecture Building,2015-11-01T04:00:00.000Z,0
Astronomy Lecture Building,2015-12-01T05:00:00.000Z,0
Astronomy Lecture Building,2016-01-01T05:00:00.000Z,0
Astronomy Lecture Building,2016-02-01T05:00:00.000Z,0
Astronomy Lecture Building,2016-03-01T05:00:00.000Z,0
Astronomy Lecture Building,2016-04-01T04:00:00.000Z,0
Astronomy Lecture Building,2016-05-01T04:00:00.000Z,0
Astronomy Lecture Building,2016-06-01T04:00:00.000Z,0
Astronomy Lecture Building,2016-07-01T04:00:00.000Z,0
Astronomy Lecture Building,2016-08-01T04:00:00.000Z,0
Astronomy Lecture Building,2016-09-01T04:00:00.000Z,0
Astronomy Lecture Building,2016-10-01T04:00:00.000Z,0
Astronomy Lecture Building,2016-11-01T04:00:00.000Z,0
Astronomy Lecture Building,2016-12-01T05:00:00.000Z,0
Astronomy Lecture Building,2017-01-01T05:00:00.000Z,0
Astronomy Lecture Building,2017-02-01T05:00:00.000Z,0
Astronomy Lecture Building,2017-03-01T05:00:00.000Z,0
Astronomy Lecture Building,2017-04-01T04:00:00.000Z,0
Astronomy Lecture Building,2017-05-01T04:00:00.000Z,0
Astronomy Lecture Building,2017-06-01T04:00:00.000Z,0
Astronomy Lecture Building,2017-07-01T04:00:00.000Z,0
Astronomy Lecture Building,2017-08-01T04:00:00.000Z,0
Astronomy Lecture Building,2017-09-01T04:00:00.000Z,0
Astronomy Lecture Building,2017-10-01T04:00:00.000Z,0
Astronomy Lecture Building,2017-11-01T04:00:00.000Z,0
Astronomy Lecture Building,2017-12-01T05:00:00.000Z,0
Astronomy Lecture Building,2018-01-01T05:00:00.000Z,0
Astronomy Lecture Building,2018-02-01T05:00:00.000Z,0
Astronomy Lecture Building,2018-03-01T05:00:00.000Z,0
Astronomy Lecture Building,2018-04-01T04:00:00.000Z,0
Astronomy Lecture Building,2018-05-01T04:00:00.000Z,0
Astronomy Lecture Building,2018-06-01T04:00:00.000Z,0
Astronomy Lecture Building,2018-07-01T04:00:00.000Z,0
Astronomy Lecture Building,2018-08-01T04:00:00.000Z,0
Astronomy Lecture Building,2018-09-01T04:00:00.000Z,0
Astronomy Lecture Building,2018-10-01T04:00:00.000Z,0
Astronomy Lecture Building,2018-11-01T04:00:00.000Z,0
Astronomy Lecture Building,2018-12-01T05:00:00.000Z,0
Astronomy Lecture Building,2019-01-01T05:00:00.000Z,0
Astronomy Lecture Building,2019-02-01T05:00:00.000Z,0
Astronomy Lecture Building,2019-03-01T05:00:00.000Z,0
Astronomy Lecture Building,2019-04-01T04:00:00.000Z,0
Astronomy Lecture Building,2019-05-01T04:00:00.000Z,0
Astronomy Lecture Building,2019-06-01T04:00:00.000Z,0
Astronomy Lecture Building,2019-07-01T04:00:00.000Z,0
Astronomy Lecture Building,2019-08-01T04:00:00.000Z,0
Astronomical Observatory,2014-10-01T04:00:00.000Z,1149.9393939393944
Astronomical Observatory,2014-11-01T04:00:00.000Z,1822.7583333333337
Astronomical Observatory,2014-12-01T05:00:00.000Z,2366.144230769231
Astronomical Observatory,2015-01-01T05:00:00.000Z,2668.2879120879134
Astronomical Observatory,2015-02-01T05:00:00.000Z,3006.462857142857
Astronomical Observatory,2015-03-01T05:00:00.000Z,2838.314482758623
Astronomical Observatory,2015-04-01T04:00:00.000Z,1350.5405172413793
Astronomical Observatory,2015-05-01T04:00:00.000Z,646.1583333333334
Astronomical Observatory,2015-06-01T04:00:00.000Z,1215.4666666666665
Astronomical Observatory,2015-07-01T04:00:00.000Z,1710.1333333333328
Astronomical Observatory,2015-08-01T04:00:00.000Z,1752.5333333333328
Astronomical Observatory,2015-09-01T04:00:00.000Z,1303.9139784946235
Astronomical Observatory,2015-10-01T04:00:00.000Z,1254.2193548387095
Astronomical Observatory,2015-11-01T04:00:00.000Z,1865.6000000000008
Astronomical Observatory,2015-12-01T05:00:00.000Z,2303.733333333333
Astronomical Observatory,2016-01-01T05:00:00.000Z,3499.009523809525
Astronomical Observatory,2016-02-01T05:00:00.000Z,3440.4571428571417
Astronomical Observatory,2016-03-01T05:00:00.000Z,2374.4000000000005
Astronomical Observatory,2016-04-01T04:00:00.000Z,1539.5586206896542
Astronomical Observatory,2016-05-01T04:00:00.000Z,1284.281379310345
Astronomical Observatory,2016-06-01T04:00:00.000Z,1543.3599999999997
Astronomical Observatory,2016-07-01T04:00:00.000Z,2001.885714285715
Astronomical Observatory,2016-08-01T04:00:00.000Z,1861.5025210084045
Astronomical Observatory,2016-09-01T04:00:00.000Z,1252.39107505071
Astronomical Observatory,2016-10-01T04:00:00.000Z,1172.579310344828
Astronomical Observatory,2016-11-01T04:00:00.000Z,1870.9913793103449
Astronomical Observatory,2016-12-01T05:00:00.000Z,3246.25
Astronomical Observatory,2017-01-01T05:00:00.000Z,4375.680000000002
Astronomical Observatory,2017-02-01T05:00:00.000Z,3448.6342857142845
Astronomical Observatory,2017-03-01T05:00:00.000Z,3530.9357142857148
Astronomical Observatory,2017-04-01T04:00:00.000Z,2263.9224137931055
Astronomical Observatory,2017-05-01T04:00:00.000Z,1404.5609195402294
Astronomical Observatory,2017-06-01T04:00:00.000Z,1153.918279569893
Astronomical Observatory,2017-07-01T04:00:00.000Z,1478.919815668202
Astronomical Observatory,2017-08-01T04:00:00.000Z,1121.6403361344528
Astronomical Observatory,2017-09-01T04:00:00.000Z,916.5882352941177
Astronomical Observatory,2017-10-01T04:00:00.000Z,1178.7199999999998
Astronomical Observatory,2017-11-01T04:00:00.000Z,1632.6735483870964
Astronomical Observatory,2017-12-01T05:00:00.000Z,2784.72258064516
Astronomical Observatory,2018-01-01T05:00:00.000Z,3516.8683537263614
Astronomical Observatory,2018-02-01T05:00:00.000Z,3187.5461624026707
Astronomical Observatory,2018-03-01T05:00:00.000Z,3335.706021505376
Astronomical Observatory,2018-04-01T04:00:00.000Z,1769.05471264368
Astronomical Observatory,2018-05-01T04:00:00.000Z,1028.1086206896557
Astronomical Observatory,2018-06-01T04:00:00.000Z,1240.6240000000003
Astronomical Observatory,2018-07-01T04:00:00.000Z,1463.4542758620692
Astronomical Observatory,2018-08-01T04:00:00.000Z,1467.7283908045968
Astronomical Observatory,2018-09-01T04:00:00.000Z,1211.8765476190472
Astronomical Observatory,2018-10-01T04:00:00.000Z,2173.638076036867
Astronomical Observatory,2018-11-01T04:00:00.000Z,3539.1348387096764
Astronomical Observatory,2018-12-01T05:00:00.000Z,3915.383548387098
Astronomical Observatory,2019-01-01T05:00:00.000Z,1236.2708193548413
Astronomical Observatory,2019-02-01T05:00:00.000Z,2997.0269032258066
Astronomical Observatory,2019-03-01T05:00:00.000Z,4527.77172413793
Astronomical Observatory,2019-04-01T04:00:00.000Z,2592.3542758620697
Astronomical Observatory,2019-05-01T04:00:00.000Z,1539.8973333333345
Astronomical Observatory,2019-06-01T04:00:00.000Z,1248.5277011494252
Astronomical Observatory,2019-07-01T04:00:00.000Z,1528.0208405172414
Astronomical Observatory,2019-08-01T04:00:00.000Z,587.0081250000001
Energy Research Facility,2014-10-01T04:00:00.000Z,98582.69066500003
Energy Research Facility,2014-11-01T04:00:00.000Z,94599.915336
Energy Research Facility,2014-12-01T05:00:00.000Z,118129.53880000001
Energy Research Facility,2015-01-01T05:00:00.000Z,64563.038912
Energy Research Facility,2015-02-01T05:00:00.000Z,56102.585232000005
Energy Research Facility,2015-03-01T05:00:00.000Z,63767.51646400001
Energy Research Facility,2015-04-01T04:00:00.000Z,63401.000688000015
Energy Research Facility,2015-05-01T04:00:00.000Z,66557.00652800003
Energy Research Facility,2015-06-01T04:00:00.000Z,63785.77475200003
Energy Research Facility,2015-07-01T04:00:00.000Z,68826.533944
Energy Research Facility,2015-08-01T04:00:00.000Z,54978.089320000014
Energy Research Facility,2015-09-01T04:00:00.000Z,25981.80628
Energy Research Facility,2015-10-01T04:00:00.000Z,25491.977789000004
Energy Research Facility,2015-11-01T04:00:00.000Z,24684.206167
Energy Research Facility,2015-12-01T05:00:00.000Z,22799.331869
Energy Research Facility,2016-01-01T05:00:00.000Z,18983.010000000002
Energy Research Facility,2016-02-01T05:00:00.000Z,21295.4
Energy Research Facility,2016-03-01T05:00:00.000Z,23639.678404000002
Energy Research Facility,2016-04-01T04:00:00.000Z,25550.719491
Energy Research Facility,2016-05-01T04:00:00.000Z,25618.888409000003
Energy Research Facility,2016-06-01T04:00:00.000Z,25235.95
Energy Research Facility,2016-07-01T04:00:00.000Z,26934.802248
Energy Research Facility,2016-08-01T04:00:00.000Z,27793.833880000002
Energy Research Facility,2016-09-01T04:00:00.000Z,25777.170365
Energy Research Facility,2016-10-01T04:00:00.000Z,26820.790821000002
Energy Research Facility,2016-11-01T04:00:00.000Z,25554.107304000005
Energy Research Facility,2016-12-01T05:00:00.000Z,27593.920000000002
Energy Research Facility,2017-01-01T05:00:00.000Z,27096.25
